Junction,Hour,Average_Speed,Vehicle_Volume,Delay_Time,Traffic_Level
3,6,63.17709015104613,52.32987498799102,4.545192279014131,3
4,20,33.80370802573264,105.97220897683806,5.1734170775851975,2
3,4,0.29966315133164123,199.13138375184636,5.1378635615683566,0
4,16,61.38688468979096,38.97324798913118,1.3216895129475157,3
4,1,6.803292979193255,197.21113278576843,5.825612794925535,0
5,23,-6.54410199559556,176.00907856708534,6.859171167901694,0
2,14,4.902439220895873,184.15629747079956,2.2337824005191527,1
4,16,60.91924772376847,31.48232002366406,1.835612506767269,3
1,6,69.00255590755427,34.52050574229231,0.6296698170064261,3
1,11,26.19473176469719,143.396111934204,6.071886308155726,1
2,15,41.04829707637313,119.32113587278566,2.0498544893409703,2
4,2,-2.4581809281602367,200.2176349889398,8.099494223806447,0
2,18,84.03561298318655,-18.542036940456935,-0.4978995337443927,4
5,2,-4.867730998522343,218.81507541136008,9.802343558226315,0
1,0,2.381788846781096,210.96500940178223,9.69362823409475,0
3,15,42.52735079583314,108.07652435824679,4.942414723612339,2
1,23,5.301049537494399,210.7360136175626,7.608063463206545,0
4,11,33.79830019455539,185.91542850873677,8.382456474312352,1
2,11,21.962079835893835,182.77642342554168,4.1363576665922155,1
1,19,57.45518187146251,39.69926985495057,0.31572964452360486,3
3,7,79.87212843904003,24.358274892167284,-0.10053971986687758,4
3,23,-8.84537952444559,205.7475228463835,10.704845730705344,0
2,3,-3.4735656554452907,207.48643724206624,7.757193311755895,0
2,21,37.95358780943448,74.61593752535006,3.7801057081488616,2
1,14,17.379558010327038,147.44421351917705,4.269707572665829,1
4,18,80.76177436016862,-12.192353855048474,1.1351155023244541,3
5,6,55.887900338089,62.42088222339964,3.1438115051952247,3
3,13,25.605153336622358,166.06620750604208,6.946890241679892,1
2,16,60.00103532459099,18.88270473475533,1.2449351925831653,3
5,9,39.953498394306926,99.66947703993594,3.151951877952393,2
5,20,38.36052641743541,116.82792257191377,2.4482532995140356,2
5,23,0.7759534192948957,197.19981556529834,8.10064700211312,0
4,17,84.12549132333817,10.935954675035466,-1.296488795134202,4
2,6,55.664348921445495,55.26748201440626,0.5871001937008538,3
3,11,16.709417554623716,155.1249034792894,5.4915711397071885,1
2,20,38.48136985611668,95.93027532897554,3.4130125897789405,2
1,2,-6.7293546173660745,181.75128793796435,7.354425765413654,0
3,5,-4.096289298607489,183.17704778862458,8.559733516208313,0
2,16,57.618895632276704,60.64028771682976,2.094857362580335,3
3,9,44.371945903563635,100.29187383278325,3.654212763386659,2
1,18,81.31280664500963,-2.0776836691083713,0.21961551397377846,4
3,20,40.96794955683772,93.64164936516471,2.8101675506744415,2
5,19,64.25448981083986,45.42216731778872,2.1263343486916133,3
4,6,59.31314105800302,65.7036769173221,2.1807229914135604,3
1,21,41.95232424964445,94.9713387719796,2.1963437687710234,2
3,6,59.483891235337516,29.88402930047647,3.1948325052444346,3
1,20,41.32681174699814,111.1547766331026,2.942279553727605,2
5,11,17.08620671194209,146.92685004202923,6.108371759047722,1
4,21,27.805914208617857,100.47093798299164,5.397294088642324,2
1,20,39.32860418906848,124.11367459599265,5.110812109256643,2
5,19,67.1137406804997,49.69159163974239,2.0412000662826024,3
5,16,64.63107701120796,54.33775509678088,1.5650011965415178,3
5,4,4.826987422955853,182.3161476305251,9.137014290290681,0
3,0,6.180653609031089,196.7049582147356,8.809633973370344,0
2,13,20.443287954807186,159.14289067812902,5.257961975947044,1
1,23,0.9865785370279779,176.66939399238137,7.046127623597972,0
2,15,36.91174052282825,103.01267639673564,1.5131737819648023,2
5,19,58.41963571986475,51.5118660896721,2.1848382100203048,3
2,0,3.078855748855708,200.6193118338116,7.900762705977922,0
5,23,6.019422185844081,215.55738347987364,9.363429649571051,0
5,14,19.302768621595003,155.01657772272782,6.43086611217644,1
4,14,17.749053675742942,172.17107847534666,7.601075033007229,1
4,15,40.002639794282985,85.09615726608946,3.163162926500595,2
2,19,63.00603374464558,52.03886850827522,3.365780397161142,3
1,10,12.78072591933229,151.2670017958492,5.365300345074414,1
2,1,-11.48090476568619,183.9611825936738,8.933115274150726,0
1,19,57.24731575254208,64.34442503137019,0.2494899289631678,3
2,19,53.89643787042921,84.87009958779227,2.2821623592394262,3
3,3,-2.5407009882365545,199.74490888274252,5.618374470264908,0
3,13,19.26109840591264,157.5753163241065,5.679435016869895,1
1,1,-2.266242045115067,201.2677771372299,8.528424792653496,0
4,6,67.26233767235372,39.29622995139236,1.374837738522685,3
1,17,81.63372382301161,-27.311404167030243,-1.2605251545071607,4
2,18,81.50237179805414,-10.586602246430477,1.0153421631551205,4
5,21,43.11103572021701,79.12062428572403,3.875844652183692,2
3,0,-5.694165588903846,225.56153117088678,7.412515223563194,0
5,23,5.195558937101343,198.27335459115142,8.050275105385131,0
3,15,39.6211785673227,94.81121006429244,7.164002970334707,2
2,9,43.35240308620606,113.33730737181709,5.384203419737853,2
3,20,34.64071383479922,83.17373345716169,5.395088401825408,2
1,16,52.23120616991968,38.49703942993172,2.522655582790837,3
5,22,4.089448290125143,201.02108403872933,8.199782327092576,0
5,19,61.882047630487584,65.43153487135221,-0.8752987459964996,3
2,21,35.48974222821245,107.52527567753182,3.1852235842442416,2
5,5,-4.348315406373472,203.72487713773825,7.42331070415703,0
2,16,65.62717392207385,51.17176602854025,-0.24987047685703967,3
4,6,54.05294053566336,56.00353783290163,0.6111010517414797,3
1,15,48.21336476627982,103.02479357693882,1.622996234892839,2
3,0,-4.503103673239344,184.55041587834597,7.954011397163153,0
3,15,43.191959628041914,100.69118832449728,4.982519165018579,2
3,2,-1.6430923787449232,183.89467011623373,9.328129422349194,0
4,7,83.01593715541172,1.2162381435123557,0.4977413544950893,4
1,11,17.279429989429037,142.79028087767637,4.8439243905617175,1
5,10,19.18603546963853,188.0907243417429,3.6815218097760485,1
5,13,20.204595876978605,149.40158424372433,3.891757560718198,1
1,21,34.98906272109264,78.93640650607617,2.477220907294602,2
1,7,83.70412172710063,-2.0127031601538685,-1.0666316376428095,4
3,0,-2.566067832357926,207.79038118456833,7.808301802410096,0
5,19,58.85700042329991,75.10045919228786,0.783002938247638,3
1,5,-4.971746873042561,191.15821400091923,8.406771072401913,0
5,16,47.18833170602345,26.2635803896454,1.7212717966406326,3
1,23,-0.9551388130008451,212.2525551714647,8.01265485408923,0
2,18,92.06307710806458,-20.708980588494768,1.3683006632054457,4
3,6,63.92302143949012,43.457668377387726,0.5837219189595559,3
1,21,39.903698101328025,96.13569271733509,4.502445493950842,2
4,23,-1.3144541460413384,198.95549820049837,7.983232125828712,0
1,23,0.11232946406023189,210.33746685611504,7.599816462836365,0
2,16,62.73559557587605,39.74548576570419,3.0623075850391523,3
4,20,34.09593592345578,95.89406121749859,5.054816985468409,2
4,9,45.57160847334436,99.78594470575918,2.864211044813886,2
1,17,83.57690657720622,2.2439693627818205,-0.21859270062950892,4
2,21,43.59092862853967,101.46740762061884,4.337454019100878,2
4,21,42.192378694048635,106.5400866283387,3.6723919023728984,2
3,21,40.09808328846995,112.65759264462606,4.702025598745358,2
3,11,23.3643061798341,155.8895117347645,6.33743042149233,1
5,7,82.95907066870689,6.803782852638276,2.199073488427215,4
5,22,-1.770203554705119,176.26665249880284,6.163665036884255,0
2,16,57.13199113551549,50.753415487485206,1.8530768123031232,3
4,4,0.5092814763099335,207.19261322002413,6.909796986185371,0
3,18,87.74510075747594,10.934117918556755,0.7249289465268529,4
3,6,53.804464621730496,39.61473838649309,0.059393731945346584,3
2,8,72.6623736712378,-9.885589123329675,0.41557525226986386,4
4,20,40.82380420618259,91.38848987074603,3.2439418823819905,2
2,6,60.25443850928009,58.04620849837015,1.1190057606547832,3
1,15,40.866708321852045,115.50821582386313,2.2642021557511756,2
3,0,1.2197659895425013,193.88809839062597,7.441908864558792,0
2,5,-1.1160112731740255,213.61943470440573,9.301400636349111,0
2,6,67.44931719301042,51.85219713746891,1.9697735797646247,3
1,19,51.995480107617425,48.135713342563456,2.7532165014493692,3
5,7,75.85751487609878,-3.1707634472695347,1.99757018635953,4
3,18,79.48372619925476,11.199170469032357,0.3165067017870909,4
2,21,31.784055944229163,104.88366725180605,3.329440513525191,2
3,16,59.12072797783964,84.13738141471455,2.5607026582193475,3
5,3,8.307350828640091,187.21663035504014,7.346844624422849,0
2,8,80.10443244147982,7.771525530449636,-0.6053072199566033,4
1,18,81.15350452859342,-7.938015147172693,-1.8238713595427818,4
3,1,-6.300823825862901,186.96069519517033,9.11150898930127,0
1,17,76.91819295980261,-0.16300705552458217,-0.46320309077932714,4
5,15,38.12401809838032,102.06028719110554,4.218517894979034,2
5,16,58.41142451621883,93.77260332590139,0.7568456856720327,3
3,22,6.408218975018843,197.23781276475196,8.523137155658567,0
5,16,62.788455303625625,33.04731905772975,1.0856705142378995,3
4,8,74.44271021531483,4.0951607624157855,-0.1700504660421891,4
3,17,81.23252389216002,-31.119600563195526,1.053391237486951,4
4,3,2.4911087424839256,198.620648260936,8.948911174679035,0
5,9,45.700745192606334,100.24037923442741,3.9735639129796714,2
3,13,27.902703432841868,161.91900574417818,3.878242760751938,2
4,0,-5.075470959139343,214.6043337414177,11.59137268407277,0
5,11,15.94571244394831,142.44645571638424,8.095030764327763,1
2,12,13.71211070542692,147.740789780551,6.867209789865958,1
2,15,38.829900704465096,88.50818754083994,3.0961554620908354,2
1,14,22.331791872231673,133.0790616778846,5.8636894059576425,1
2,10,24.93667258294551,154.6484216907095,5.34789548426818,1
4,20,39.620244881787386,80.89621677105102,5.516627126915666,2
2,11,18.40076238372578,143.78059649142205,6.3150034690222006,1
3,12,20.758789961243703,135.07239060151144,5.059003369968201,1
3,13,15.824285491849885,158.2452477943539,5.435093881050261,1
3,0,10.447693608473866,227.02145148899731,9.345425771083885,0
2,4,-8.038305135590294,180.47618025795003,9.920117416184574,0
2,3,0.9237028944786223,172.20472275653646,9.833997876183494,0
1,21,50.1180310961482,98.12669671974899,4.908438478064773,2
5,17,80.03399922279999,0.2354669393663757,-0.30314984256316413,4
1,11,19.049804824992528,153.27988960135946,2.110183409605056,1
4,10,18.212772885947864,143.30519227148483,6.356592028569866,0
3,15,39.09804159118796,96.99041051761853,3.9978054893870794,2
2,14,26.864242373382652,155.51265615810902,6.167978515585625,1
5,1,-11.059309556647534,215.60646338967257,8.064676816439848,0
5,7,87.66716850648163,-29.325731554774244,-1.5915145943389883,4
2,16,52.88021423774927,44.465908414528066,2.6688902682214226,3
1,10,18.666738353827927,153.20713190911596,6.7586595768382205,1
5,2,-2.146222101493309,186.23035843083895,8.818806538471591,0
1,6,62.942766348853596,75.96754447650949,3.1358924042880636,3
2,7,72.00937824058126,-9.531148203431055,0.7248619739059479,4
1,6,62.31086333040972,49.38060969489076,1.507964706153307,3
3,1,10.121548116434262,208.34033145263436,7.914995782500692,0
2,6,53.18412997703595,41.13072816797158,2.109349840704052,3
2,20,40.94853083805198,72.30140428293375,4.129239338927942,2
5,16,56.69008911101695,43.570182096252,3.1978611871660756,3
5,11,22.12943603096518,165.4416083389056,6.772402503626989,1
5,10,20.09573888707876,144.94657309822293,8.492812127483944,0
3,21,36.792565454778455,87.30348547811532,6.647762775861606,2
3,5,2.43936142435537,213.88508314254082,8.09557949913671,0
4,14,29.021740548933714,145.0383765596542,1.3960133418487572,1
2,17,79.0454810413635,-7.652412204753259,1.4841989593527198,4
5,11,23.59878971074091,152.24184134494965,5.351548393215535,1
2,13,13.533635210644182,161.5612531442818,5.038219293802792,1
1,1,-4.782181884090043,235.72570297598818,7.52186567001276,0
3,19,62.362031389401885,62.40854161486135,1.4640283438224722,2
4,13,27.420580142679825,167.39759949582518,6.734723772126471,1
1,20,41.7780667439283,92.41050701518218,2.12867706504853,2
2,6,58.43470984738423,34.61197841045785,0.7067351050500781,3
3,8,79.99645702711678,0.9349702442868444,0.4117902650368999,4
5,2,-6.252038669848588,201.60754872889393,8.747532836495969,1
1,8,83.02257663177683,-16.177691120468957,0.7698499739232143,4
3,19,64.41166531161704,47.370582051439804,1.0555564652800413,3
2,16,57.7395483358346,55.98976402578696,0.826081220880512,3
2,19,57.64978926120249,55.405900925271204,1.3920381994544968,3
1,8,81.32939114826024,7.564317800764086,0.2878473027416701,4
1,6,57.81640131979702,54.364470952061644,3.7825728431270598,3
1,8,79.66933692687088,-7.605129889050836,-2.4569246229249004,4
4,6,70.49860894583257,42.29149060026735,1.73512549164996,3
5,9,38.76487149627002,82.01572903009186,2.400785870769756,2
3,6,58.20829923989389,76.77162558777643,0.017308787175812412,3
2,18,76.7622909718242,0.2017554692893951,1.16034797441378,4
2,13,23.720959857499682,146.6272041630772,6.653549489399206,2
5,16,59.09387913390948,36.06811877821312,2.5393202191367146,3
1,14,16.753134808392872,194.03486853491668,7.105231007677192,1
1,21,46.60652016136506,83.90007951665658,3.4243373238806365,2
2,3,7.098015022568186,193.5672811159089,7.4808349803997665,0
5,20,36.99788217130647,106.2375525442909,6.622876740067089,2
2,16,50.66730024319692,59.00319448616416,1.7041147348885108,3
1,13,25.03756844918461,164.36898082823527,6.882158535664909,1
3,14,16.57685087119998,177.11412761653895,6.007657849155978,1
1,18,83.95312799581384,7.592364831910685,-2.217910236094098,4
3,13,10.149480911440822,134.1595380005,3.546445195438478,1
4,18,84.46298669149655,-3.854176876826723,-0.6947810639278857,4
5,2,-6.055859646403906,204.61748558770827,9.267321502003988,0
4,19,63.653820595332625,81.02339062258736,2.9459499879632043,3
1,17,80.07136533918217,-20.967082176364457,1.0968925970688403,4
5,2,-4.769697096983224,218.0386475783784,6.815544585276422,0
1,14,17.964818435366098,152.69871554319624,7.939046988146776,1
5,11,23.431592284783505,162.56745802844222,4.842128039776339,1
5,5,0.5294722655761712,198.47007925046103,8.255389278403962,0
1,10,22.922064902362422,137.3635105481051,5.987577252110716,1
1,5,9.882202922577427,211.26309169101998,7.791351415622496,0
5,7,72.17879194144474,9.816465406584317,1.606310565954728,4
5,18,88.08606287484312,14.580854486095829,-0.8461326241991526,4
1,22,0.5217796876160646,199.80043046932047,6.380473693145687,0
1,7,75.50607975838436,-8.99733034979774,0.023994583447703124,4
2,8,73.34843187130505,-23.381804925357624,-0.47979208114383176,4
2,8,79.05439804611483,12.290599022091095,4.0528595028991745,4
2,15,44.6082505596223,106.3583422366598,4.81180897172797,2
4,19,59.36225439811233,35.51326050704061,1.5087913097376509,3
5,14,27.55577465123674,141.92139490055064,4.732666116975496,1
3,9,32.744121549742204,92.9986178207284,1.7436539073174586,1
4,8,79.93955526076972,-22.24476647973627,-1.2302629028849197,4
5,4,-6.2619672220655955,187.734764050923,8.137930126110959,0
3,8,81.81815941312485,-17.007455352095313,1.7127943819137232,4
2,6,64.4344369504865,43.81281482168095,3.346026970865503,3
3,17,77.89619103159474,-11.080462474943442,0.27491379797565524,4
1,2,-13.02106928313567,175.59492618699878,7.612198801157018,0
1,6,60.994740733982475,80.33885345854222,2.3225748276945852,3
5,17,82.18369275866755,18.78811096543846,-0.6223655969814911,4
4,19,62.02147377480849,38.314708677200215,4.062036794916651,3
2,10,26.17891095911077,154.08632094980416,5.772971782469904,1
5,10,14.644731601754756,156.26197634731943,5.8963945701039275,1
2,18,83.40108052725225,17.866287821602153,-2.658986910024802,4
1,16,65.96253756238987,37.72092460009882,1.7654781841726834,3
4,5,-8.892937920032583,216.38160175973638,9.00378096555793,1
4,17,81.59825912959488,-8.218579563104026,-1.2812670924462541,4
1,13,17.479100844961643,129.9620639374708,5.099135598608624,1
3,10,19.59238663449177,160.86204838971747,6.951253221280398,1
4,8,81.73838241769168,19.36137636183642,-1.771988668221664,4
3,19,57.56385717943224,88.81863460296026,3.2693612090503024,3
2,10,16.62145960419194,132.0041210236468,5.361427331792278,1
4,19,60.170762087440124,60.483795276211836,1.5337181354105565,3
1,14,14.563770305685987,143.852981343097,4.651345913849287,1
3,12,14.570874355574073,161.75038065786046,6.45365551251346,1
2,9,43.396866414782515,77.94265673153124,6.9518463820352565,2
2,13,14.25602982420672,131.05845336452154,6.937796687352758,1
4,0,3.3315625045460595,188.36187765250276,6.9628576856713575,0
4,7,82.31295646426976,1.1844606850212678,1.3627447025897712,4
5,7,71.37096635604702,-9.61621899807533,-0.38001545512109935,4
5,19,56.61217673832172,59.88581515870129,3.6493819777130714,3
4,11,25.97054701523686,165.4034192738687,6.968011682597235,1
5,0,-4.905827655698408,208.99366311868033,4.468230121433921,0
1,6,57.67797868845306,74.28181459491302,0.7951044404539671,3
1,21,42.31030446625948,106.23739944183015,5.1332622674024675,1
5,6,63.91695254641298,31.746549344897492,2.181988726574021,3
4,6,58.74230556977752,70.45064770307509,0.7714928627505793,3
1,12,17.01244902654179,140.92265646591005,5.239692581407425,1
2,15,47.11184930849254,113.65627749528355,1.7125160558927432,2
4,16,68.6944983189879,73.60601324832659,1.8939520549683249,3
3,5,4.894290253908977,206.850320160956,10.652827671218917,0
3,22,0.4265907128251203,177.55761780253025,8.965920068878791,0
4,18,75.95867139179536,-13.773182497646873,2.6285004014261077,4
5,15,35.847777967217176,119.84116700327704,5.058876507747977,2
1,20,42.61257052632879,97.46315971535776,5.23297521202323,2
1,17,82.09199110444342,1.1936030241324875,2.3688944252940285,4
4,6,67.00799296473215,61.38236624245414,2.452715911210672,3
2,21,43.25225046268069,110.44484293120485,3.7753272141917438,2
5,22,-7.51540150879909,204.1819971857819,9.239189019946414,0
2,3,5.259738088614593,196.869974431693,9.744608284546262,0
4,11,15.009696863427935,145.30997331401463,5.4240424287453495,1
4,15,38.08014364023824,112.86848237937015,3.134117101191965,2
